source,target,weight
144317829,104072240,1
144317829,80335203,1
144317829,195599893,1
144317829,155994330,1
144317829,117926846,1
144317829,80890173,1
144317829,192044116,1
144317829,191992401,1
144317829,169186032,1
144317829,145245549,1
144317829,121072119,1
144317829,96686162,1
144317829,160722991,1
144317829,199636518,1
144317829,79546173,1
144317829,153392891,1
144317829,193237603,1
144317829,16951381,1
144317829,132861595,1
144317829,67914186,1
144317829,156138490,1
144317829,45431394,1
144317829,41687531,1
144317829,47873013,1
144317829,28243749,1
144317829,55693818,1
144317829,150583569,1
144317829,108789217,1
144317829,72916854,1
144317829,18605638,1
144317829,43005627,1
144317829,198732414,1
144317829,8053757,1
1234664,130708438,1
1234664,105656134,1
1234664,176329292,1
1234664,15144296,1
1234664,96686162,1
1234664,169186032,1
1234664,193237603,1
1234664,199636518,1
1234664,155994330,1
1234664,114143863,1
1234664,117926846,1
1234664,191992401,1
1234664,45431394,1
1234664,132745861,1
1234664,80890173,1
829084,1199182,1
829084,981147,1
829084,1857950,1
829084,258019,1
829084,27622490,1
829084,525184,1
829084,1137396,1
829084,445276,1
1801916,1011888,1
1801916,8438375,1
1801916,107122127,1
1801916,176511147,1
1801916,199345204,1
1801916,81178265,1
1801916,41291745,1
1801916,14200162,1
1801916,60401619,1
1801916,97911832,1
1801916,59349765,1
1801916,123952987,1
1750663,197708246,1
1750663,182623303,1
1750663,74108046,1
1750663,1712542,1
1750663,981147,1
1750663,108209556,1
1750663,367586,1
1750663,660119,1
1750663,111025461,1
1750663,134715,1
1750663,237570,1
1750663,93056159,1
1750663,108908175,1
1750663,92616942,1
1750663,1090693,1
1750663,860592,1
1750663,142938012,1
1750663,176529644,1
1750663,1555093,1
1750663,1580975,1
1750663,1431979,1
1750663,33485,1
1750663,242661,1
1750663,1776802,1
1750663,43430356,1
1750663,51073498,1
1750663,83711893,1
1750663,165382516,1
1750663,89792100,1
1750663,102616839,1
1750663,1059693,1
1750663,53995741,1
1750663,170217443,1
1750663,629631,1
1750663,171398,1
1750663,452639,1
1750663,30008281,1
1750663,176943212,1
1750663,129934088,1
1750663,72877286,1
1750663,100916814,1
1750663,20334323,1
1750663,95697625,1
1750663,186756072,1
1750663,89201315,1
1750663,179770357,1
1750663,22927050,1
1750663,354224,1
1750663,1678224,1
1750663,1392212,1
1750663,1888152,1
1750663,146468655,1
1750663,162085261,1
1750663,121759484,1
1750663,20268135,1
1750663,198907210,1
1750663,58792784,1
1750663,127634344,1
1750663,1890860,1
1750663,41868,1
1750663,45759,1
1750663,49756294,1
1750663,108791183,1
1750663,170506911,1
1750663,90292408,1
1750663,596224,1
1214175,7832,1
1214175,65650791,1
1214175,8438375,1
1214175,123952987,1
1214175,179503786,1
1214175,1987374,1
1214175,117720930,1
1214175,1732003,1
1214175,1703291,1
1214175,23306028,1
1214175,1990166,1
1214175,291273,1
1214175,562722,1
1214175,740483,1
1214175,515323,1
1214175,331372,1
1214175,565781,1
1214175,1031695,1
1214175,85884054,1
1214175,561287,1
1719283,1345438,1
1719283,1094056,1
1719283,1325025,1
1719283,194236441,1
1719283,515323,1
1719283,105841,1
1719283,392816,1
1719283,1920937,1
1237708,735354,1
1237708,880333,1
1237708,1937835,1
1237708,34776269,1
1237708,1011888,1
1237708,1712542,1
1237708,1193056,1
1237708,1218090,1
1237708,290325,1
1237708,1220978,1
611752,189791822,1
611752,169405857,1
611752,47963170,1
611752,197881101,1
611752,1712542,1
611752,185901640,1
611752,174789720,1
611752,1011888,1
611752,27414387,1
611752,34281897,1
611752,178343846,1
611752,1341155,1
611752,73315018,1
611752,28031406,1
611752,2835863,1
611752,74258070,1
611752,53426443,1
611752,112563471,1
611752,101074138,1
611752,162677537,1
1653351,8438375,1
1653351,108320608,1
1653351,117720930,1
1653351,7911239,1
1653351,96561239,1
1685938,1785601,1
1685938,500379,1
1685938,1681654,1
1685938,22375191,1
1685938,8438375,1
1685938,115845812,1
1685938,187252994,1
1685938,24531987,1
1685938,89170811,1
1685938,119494858,1
1685938,160694403,1
1685938,79916281,1
1685938,168324182,1
1685938,834791,1
1685938,722178,1
1685938,701121,1
981675,191265324,1
981675,175322534,1
981675,183557326,1
981675,1623255,1
981675,789969,1
981675,981147,1
981675,952865,1
981675,65305,1
981675,367586,1
981675,107341,1
981675,935769,1
981675,354224,1
981675,4354,1
981675,1905739,1
981675,565123,1
981675,182682718,1
981675,258019,1
981675,184660633,1
981675,126467,1
981675,554839,1
981675,1218090,1
981675,445276,1
981675,427855,1
981675,69850027,1
1723670,500379,1
1723670,1418464,1
1723670,1701494,1
1723670,592257,1
1723670,1603215,1
1723670,189659891,1
1723670,1125628,1
1723670,427855,1
1723670,1109872,1
1723670,1066722,1
1723670,509428,1
1723670,1345776,1
1723670,398963,1
1723670,394730,1
1723670,1451677,1
1723670,1777801,1
1723670,1376794,1
33396,41323155,1
33396,800551,1
33396,774360,1
33396,195341601,1
33396,58478386,1
33396,142976600,1
33396,178169899,1
33396,121190,1
33396,175695088,1
33396,1930681,1
33396,118413035,1
33396,665535,1
33396,118561059,1
33396,367586,1
33396,445304,1
33396,258019,1
33396,626103,1
33396,354224,1
33396,191273,1
33396,981147,1
33396,93056159,1
33396,70202220,1
33396,4890801,1
33396,160034186,1
33396,3259143,1
33396,130276864,1
33396,62662651,1
33396,158186662,1
33396,1915616,1
33396,99083920,1
33396,2961094,1
33396,158599641,1
33396,77014589,1
33396,844404,1
33396,83773,1
33396,571954,1
33396,22375191,1
33396,1785601,1
33396,500379,1
33396,237570,1
33396,129934088,1
33396,83057184,1
33396,130177774,1
33396,177063833,1
33396,176943212,1
33396,34416384,1
33396,344383,1
33396,1270258,1
33396,39040642,1
33396,73344,1
33396,9942526,1
33396,170488695,1
33396,77255614,1
33396,158161760,1
33396,345466,1
33396,49906339,1
33396,110450029,1
33396,130486492,1
33396,56018014,1
33396,7834892,1
33396,1485989,1
33396,73097191,1
33396,1466885,1
33396,1256541,1
33396,935769,1
33396,1218090,1
33396,1392920,1
33396,1327219,1
313381,1011888,1
972395,9972007,1
972395,789969,1
972395,1325025,1
972395,137639,1
972395,568551,1
972395,545792,1
972395,731293,1
972395,467722,1
972395,1154453,1
667935,161831507,1
667935,403124,1
667935,651702,1
667935,260617,1
667935,1679626,1
667935,194236441,1
1996477,500379,1
1996477,66075752,1
1996477,1712542,1
1996477,1669932,1
1996477,1418464,1
1996477,1932635,1
3824,1405190,1
3824,1914745,1
3824,1560742,1
3824,626019,1
3824,409589,1
3824,1569253,1
1718643,107341,1
1718643,48601741,1
1718643,711469,1
1718643,789969,1
1718643,545792,1
1718643,1459716,1
1718643,171398,1
1718643,54424454,1
1718643,166015046,1
1718643,459956,1
1718643,105190,1
1718643,1420150,1
1718643,381212,1
1718643,1680470,1
1718643,905940,1
1718643,1765785,1
1718643,93337482,1
1718643,161831507,1
1718643,746416,1
1718643,157307482,1
1718643,81894,1
1718643,315404,1
277329,191265324,1
277329,48601741,1
277329,90565202,1
277329,1712542,1
277329,8713089,1
277329,18346578,1
277329,789969,1
277329,971685,1
277329,1849490,1
277329,123806724,1
277329,1025559,1
277329,914974,1
277329,1623255,1
277329,865042,1
277329,143897288,1
1302911,116822545,1
1302911,16592474,1
1302911,1980557,1
1302911,187711489,1
1302911,143921829,1
1302911,434865,1
1302911,197963561,1
1302911,186788401,1
1302911,159943410,1
1302911,99894594,1
1302911,115251832,1
1302911,393016,1
1302911,7832,1
1302911,24571588,1
1302911,129444718,1
1302911,732701,1
1302911,1879190,1
1606165,515323,1
1606165,1953529,1
1606165,658616,1
1606165,1735550,1
1606165,1272508,1
1606165,420207,1
1606165,1047594,1
1606165,1507394,1
1606165,349627,1
1606165,808094,1
1606165,1706834,1
1606165,1211669,1
1606165,1712157,1
1606165,31091,1
1606165,1079138,1
1606165,20238,1
1606165,80042,1
1606165,1472923,1
1606165,63739,1
1606165,165995819,1
1606165,1122405,1
1606165,383649,1
1606165,379791,1
1606165,1427778,1
1606165,540088,1
1606165,1127283,1
1800386,500379,1
1800386,1418464,1
1800386,1056316,1
1800386,1106018,1
1800386,794158,1
1800386,209214,1
1800386,1145225,1
1800386,511167,1
1800386,1252531,1
1800386,722178,1
1800386,1485989,1
1800386,665792,1
1800386,137631863,1
1800386,233482,1
1800386,858589,1
1800386,1142233,1
1204229,161831507,1
1204229,119552888,1
1204229,162222821,1
1204229,834394,1
1204229,744766,1
1273982,1569253,1
1273982,171398,1
1273982,153279772,1
1273982,941332,1
1273982,1326844,1
1273982,1918278,1
1273982,1714062,1
1273982,1096701,1
1273982,697723,1
1273982,503377,1
1273982,1176662,1
1273982,1353758,1
1273982,1249173,1
1273982,445276,1
1273982,416820,1
1273982,967463,1
1273982,12704,1
1273982,819146,1
1273982,1871071,1
1273982,1359268,1
1273982,912590,1
30489,1874830,1
30489,110015189,1
30489,109952642,1
30489,1830950,1
30489,153279772,1
30489,56611546,1
30489,55941852,1
30489,105004958,1
30489,120429203,1
30489,15174387,1
30489,314082,1
30489,50692264,1
30489,289173,1
30489,658264,1
30489,155180555,1
30489,25546376,1
1124131,500379,1
1124131,1950513,1
1124131,65589012,1
1124131,1268417,1
1124131,1774629,1
1124131,95202371,1
1124131,1847629,1
1124131,281370,1
1124131,103646077,1
1124131,38638938,1
1124131,722600,1
1124131,1599768,1
1124131,1266121,1
698518,789969,1
698518,711469,1
698518,153279772,1
698518,427855,1
698518,155665809,1
698518,1627329,1
698518,9972007,1
698518,1670053,1
698518,168312108,1
698518,524927,1
698518,1532372,1
698518,1286874,1
698518,1923959,1
698518,1545340,1
698518,30029224,1
698518,192138551,1
698518,1164453,1
698518,1353758,1
698518,694023,1
698518,970796,1
698518,1011716,1
698518,31076548,1
698518,1467661,1
698518,578769,1
698518,588056,1
449676,1226884,1
449676,1317393,1
449676,541605,1
969305,1711642,1
969305,1450343,1
969305,482875,1
969305,1607499,1
969305,1340784,1
969305,1325025,1
969305,1511194,1
969305,177672,1
969305,1036463,1
969305,685111,1
969305,147929,1
969305,1023041,1
1010762,1317393,1
1010762,500307,1
1010762,1634925,1
1010762,515323,1
1010762,99435,1
1010762,1747886,1
1010762,3060,1
1010762,1527004,1
1010762,1688386,1
1498182,1317393,1
1498182,409538,1
1498182,769768,1
1498182,355169,1
1498182,1401386,1
1498182,861606,1
1498182,430967,1
1683667,1712542,1
1683667,1596533,1
1683667,226821,1
1683667,1828756,1
1683667,554222,1
1683667,1608688,1
1683667,17187215,1
158023,500379,1
158023,161831507,1
158023,31217,1
158023,123534866,1
158023,24279,1
158023,1203418,1
158023,159104238,1
1105428,189530237,1
1105428,153623833,1
1105428,93056159,1
1105428,493040,1
1105428,60668454,1
1105428,67334274,1
1105428,660119,1
1105428,367586,1
1105428,18291589,1
1105428,783690,1
1105428,86586082,1
1105428,1636756,1
1105428,108209556,1
1105428,452639,1
1105428,49756294,1
1105428,76685781,1
1105428,163218614,1
1105428,39040642,1
1105428,656658,1
1105428,42533326,1
1105428,10558664,1
1105428,85835602,1
1105428,52526535,1
1105428,54455430,1
1105428,185267201,1
1105428,14555586,1
1105428,83045194,1
1105428,108791183,1
1105428,36835282,1
1105428,93237429,1
1105428,1555093,1
1105428,1580975,1
1105428,1776802,1
1105428,45759,1
1105428,176943212,1
1105428,14563397,1
1105428,129934088,1
1105428,176529644,1
1105428,194221635,1
1105428,22254737,1
1105428,120597539,1
1105428,34146132,1
1105428,83057184,1
1105428,775246,1
1105428,86167387,1
1105428,80818457,1
1105428,1392212,1
1105428,1750663,1
1251107,176717291,1
1251107,117671580,1
1251107,194236441,1
1251107,1832764,1
1251107,276520,1
1251107,119834291,1
1251107,787763,1
1251107,97453,1
1798175,1011888,1
1798175,1712542,1
1798175,151495025,1
1798175,85486135,1
1798175,180486644,1
1798175,92940332,1
1798175,102193152,1
1798175,10104008,1
1798175,112219639,1
1798175,27015188,1
1798175,74529,1
1527823,170506911,1
1527823,27527582,1
1527823,7764108,1
1527823,1832764,1
1527823,134308880,1
1527823,1392212,1
1527823,183256516,1
1527823,8182160,1
1527823,198645174,1
1527823,34368743,1
1527823,174122708,1
1527823,42166438,1
1527823,94089603,1
1527823,176196092,1
1527823,86811380,1
1527823,160407708,1
1527823,65846765,1
1527823,452308,1
1527823,197876,1
1527823,794635,1
1809195,515323,1
1809195,119552888,1
1809195,1927677,1
1809195,222204,1
1809195,999121,1
1809195,953924,1
1809195,747963,1
1809195,1450343,1
1809195,1392536,1
1809195,1817590,1
1898146,14176619,1
1898146,1897847,1
1898146,1420677,1
1898146,609127,1
1898146,1331755,1
1898146,1569253,1
1898146,616856,1
1898146,1229833,1
1898146,48127346,1
1898146,1052367,1
1898146,62140,1
1898146,1786180,1
1898146,1424759,1
1528540,445276,1
1528540,647828,1
1528540,1552733,1
1528540,1517318,1
1528540,427855,1
1528540,930621,1
1528540,455468,1
1528540,110119,1
1528540,580016,1
1199724,51266069,1
1199724,1690572,1
1199724,161831507,1
1199724,64042323,1
1199724,190759520,1
1199724,143321906,1
1199724,184277211,1
1199724,56359901,1
1199724,153279772,1
1199724,444965,1
1199724,39530104,1
1199724,68702959,1
1199724,365709,1
1199724,11937,1
1199724,158128030,1
1199724,198575616,1
1199724,445276,1
1199724,84767110,1
1199724,1636823,1
1199724,1465149,1
1199724,109132435,1
1199724,110764906,1
1199724,957448,1
1199724,24715905,1
1199724,1093165,1
1199724,190447859,1
1199724,57560517,1
1199724,159558514,1
1411911,258019,1
1411911,20922924,1
1411911,148368653,1
1411911,46493701,1
1411911,158451550,1
1411911,981147,1
1411911,121254713,1
1411911,7529036,1
1411911,96003244,1
1411911,46865792,1
1411911,161831507,1
1411911,54468672,1
1411911,1383323,1
1411911,1712542,1
1411911,1778510,1
1411911,187229757,1
1411911,138193986,1
1411911,141045513,1
1411911,119295191,1
1411911,48381247,1
1411911,158386716,1
1411911,1430396,1
1411911,154466243,1
1411911,25958930,1
1411911,177279616,1
1411911,172161712,1
582508,1569253,1
582508,37788,1
582508,999134,1
582508,1133601,1
582508,1560742,1
582508,427855,1
582508,697591,1
636011,191265324,1
636011,789969,1
636011,322427,1
636011,166015046,1
636011,75703920,1
636011,143567568,1
636011,1358798,1
636011,452131,1
203464,87600584,1
203464,8438375,1
203464,70500936,1
203464,68753911,1
203464,1712542,1
203464,1750249,1
203464,1779621,1
203464,708062,1
203464,41574,1
203464,894810,1
203464,108675139,1
203464,50837084,1
203464,182055706,1
203464,32882256,1
203464,7832,1
1143212,740483,1
1143212,1792838,1
1143212,1517117,1
1143212,31609,1
1143212,7832,1
68701,1011888,1
68701,1634925,1
68701,1916188,1
68701,875838,1
68701,1626651,1
68701,504054,1
68701,91605396,1
68701,303796,1
1611797,1218877,1
1611797,780609,1
1611797,519796,1
1611797,392398,1
1611797,1317393,1
1611797,1132672,1
1611797,1973506,1
1611797,1033371,1
1611797,1680872,1
1611797,1176934,1
1611797,1275897,1
1611797,1589765,1
1882779,981147,1
1882779,880333,1
1882779,1665121,1
1882779,53995741,1
1882779,1193056,1
1882779,1187120,1
1882779,637930,1
1882779,1150879,1
1882779,115347,1
1882779,1694085,1
1882779,1741346,1
1882779,876178,1
1882779,1639547,1
1882779,322080,1
1882779,405885,1
1882779,549284,1
1882779,1169384,1
1882779,1783810,1
1882779,375519,1
1882779,1596533,1
1882779,1409527,1
1882779,197774,1
1882779,2880006,1
1882779,42620,1
1882779,518052,1
1882779,1289701,1
1882779,1414807,1
1882779,166592581,1
1882779,899608,1
1882779,1945893,1
1882779,533641,1
1882779,256846,1
1882779,388629,1
1882779,552137,1
1882779,639570,1
1882779,117664618,1
1882779,258019,1
1882779,108209556,1
1882779,354224,1
1882779,27622490,1
1882779,973363,1
1882779,176717291,1
1882779,113764897,1
1988725,880333,1
1988725,1507561,1
1988725,258019,1
1988725,27622490,1
1988725,354224,1
1988725,108209556,1
1988725,981147,1
1988725,1169384,1
1988725,1665121,1
1988725,53995741,1
1988725,1193056,1
1988725,1187120,1
1988725,637930,1
1988725,115347,1
1988725,1694085,1
1988725,1741346,1
1988725,876178,1
1988725,1639547,1
1988725,322080,1
1988725,405885,1
1988725,1783810,1
1988725,375519,1
1988725,1596533,1
1988725,1409527,1
1988725,197774,1
1988725,42620,1
1988725,1414807,1
1988725,25031,1
1988725,2880006,1
1988725,518052,1
1988725,1289701,1
1988725,899608,1
1988725,1945893,1
1988725,1115795,1
1988725,256846,1
1988725,388629,1
1988725,552137,1
1988725,639570,1
1988725,117664618,1
1988725,973363,1
1988725,176717291,1
1988725,113764897,1
405713,981147,1
405713,1596533,1
405713,367586,1
405713,144548959,1
405713,51081052,1
405713,258019,1
405713,354224,1
405713,1815080,1
405713,4354,1
405713,334293,1
405713,184660633,1
405713,1949862,1
405713,1691358,1
405713,1063853,1
405713,1249510,1
405713,139104,1
405713,635142,1
405713,407809,1
1469114,1560742,1
1469114,37788,1
1469114,427855,1
1469114,246408,1
1469114,256309,1
1469114,198357,1
1915436,1560742,1
1915436,37788,1
1915436,427855,1
1915436,256309,1
1915436,718964,1
871138,161461716,1
871138,44600232,1
871138,110218630,1
871138,108209556,1
871138,354224,1
871138,258019,1
871138,1801593,1
871138,1106018,1
871138,390434,1
871138,1317393,1
871138,648614,1
871138,22659655,1
871138,168372511,1
871138,19487750,1
871138,1757882,1
871138,198116818,1
871138,19539528,1
871138,794158,1
871138,165277916,1
871138,62019155,1
871138,152517031,1
871138,168877931,1
871138,449162,1
871138,105177074,1
871138,139790289,1
871138,27622490,1
871138,783690,1
871138,973363,1
871138,1880952,1
871138,70678966,1
871138,41868,1
871138,626103,1
871138,142278,1
871138,130082037,1
871138,153178298,1
871138,1154330,1
871138,1266802,1
871138,1426985,1
871138,989438,1
871138,273869,1
871138,78844085,1
871138,665535,1
871138,1201492,1
871138,1223608,1
871138,13443723,1
871138,175319215,1
871138,511167,1
871138,915487,1
871138,1002828,1
871138,23659912,1
871138,133281971,1
871138,667981,1
871138,371879,1
871138,1711737,1
871138,1317513,1
871138,679996,1
871138,77515014,1
871138,1720337,1
871138,334293,1
871138,500379,1
871138,503725,1
871138,142066197,1
871138,880040,1
871138,1251903,1
871138,340124,1
871138,103447,1
871138,1550355,1
871138,100581,1
60443377,161461716,1
60443377,44600232,1
60443377,110218630,1
60443377,108209556,1
60443377,354224,1
60443377,258019,1
60443377,1801593,1
60443377,1106018,1
60443377,390434,1
60443377,1317393,1
60443377,648614,1
60443377,22659655,1
60443377,168372511,1
60443377,19487750,1
60443377,1757882,1
60443377,198116818,1
60443377,19539528,1
60443377,794158,1
60443377,165277916,1
60443377,62019155,1
60443377,152517031,1
60443377,168877931,1
60443377,449162,1
60443377,105177074,1
60443377,139790289,1
60443377,27622490,1
60443377,783690,1
60443377,973363,1
60443377,1880952,1
60443377,70678966,1
60443377,41868,1
60443377,626103,1
60443377,142278,1
60443377,130082037,1
60443377,153178298,1
